Name Position Velocity in11
id,	name,	x,	y,	velo,
0,	V0,	27.5,	0.0,	2.5
1,	V1,	33.0,	2.0,	3.0
2,	V2,	40.0,	4.0,	2.0
3,	V3,	30.0,	0.0,	2.0
4,	V4,	40.0,	2.0,	2.0
5,	V5,	23.0,	12.0,	3.0
6,	V6,	32.0,	10.0,	2.0
7,	V7,	47.5,	10.0,	2.5
8,	V8,	30.0,	12.0,	2.0
9,	V9,	42.0,	10.0,	2.0
10,	V10,	22.0,	20.0,	2.0
11,	V11,	37.5,	20.0,	2.5
12,	V12,	40.0,	24.0,	2.0
13,	V13,	35.0,	17.5,	2.5
14,	V14,	40.0,	18.0,	2.0
15,	V15,	29.0,	35.0,	3.0
16,	V16,	35.0,	30.5,	2.5
17,	V17,	40.0,	34.0,	2.0
18,	V18,	39.0,	33.0,	3.0
19,	V19,	43.0,	27.0,	3.0
20,	V20,	25.0,	45.5,	2.5
21,	V21,	40.0,	46.0,	3.0
22,	V22,	49.0,	45.0,	3.0
23,	V23,	35.0,	37.5,	2.5
24,	V24,	43.0,	37.0,	3.0
