Name Position Velocity in9
id,	name,	x,	y,	velo,
0,	V0,	22.5,	0.0,	2.5
1,	V1,	30.0,	5.0,	3.0
2,	V2,	38.0,	0.0,	2.0
3,	V3,	48.0,	0.0,	2.0
4,	V4,	48.0,	0.0,	2.0
5,	V5,	20.0,	15.0,	3.0
6,	V6,	28.0,	10.0,	2.0
7,	V7,	42.5,	10.0,	2.5
8,	V8,	48.0,	10.0,	2.0
9,	V9,	48.0,	10.0,	2.0
10,	V10,	18.0,	20.0,	2.0
11,	V11,	32.5,	20.0,	2.5
12,	V12,	38.0,	20.0,	2.0
13,	V13,	30.0,	17.5,	2.5
14,	V14,	48.0,	20.0,	2.0
15,	V15,	23.0,	35.0,	3.0
16,	V16,	30.0,	30.5,	2.5
17,	V17,	38.0,	30.0,	2.0
18,	V18,	33.0,	33.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	20.0,	45.5,	2.5
21,	V21,	37.0,	40.0,	3.0
22,	V22,	43.0,	45.0,	3.0
23,	V23,	30.0,	37.5,	2.5
24,	V24,	40.0,	40.0,	3.0
