Name Position Velocity in91
id,	name,	x,	y,	velo,
0,	V0,	1.5308084989341916E-16,	2.5,	2.5
1,	V1,	13.0,	0.0,	3.0
2,	V2,	32.0,	0.0,	2.0
3,	V3,	48.0,	6.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	0.0,	10.0,	3.0
6,	V6,	18.0,	12.0,	2.0
7,	V7,	40.0,	10.5,	2.5
8,	V8,	30.0,	8.0,	2.0
9,	V9,	40.0,	12.0,	2.0
10,	V10,	12.0,	20.0,	2.0
11,	V11,	12.5,	20.0,	2.5
12,	V12,	28.0,	18.0,	2.0
13,	V13,	30.0,	22.5,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	10.0,	31.0,	3.0
16,	V16,	42.5,	44.0,	2.5
17,	V17,	34.0,	34.0,	2.0
18,	V18,	30.0,	30.0,	3.0
19,	V19,	40.0,	27.0,	3.0
20,	V20,	7.5,	37.5,	2.5
21,	V21,	20.0,	41.0,	3.0
22,	V22,	40.0,	39.0,	3.0
23,	V23,	40.0,	43.0,	2.5
24,	V24,	40.0,	37.0,	3.0
