Name Position Velocity in27
id,	name,	x,	y,	velo,
0,	V0,	12.5,	0.0,	2.5
1,	V1,	34.0,	0.0,	3.0
2,	V2,	38.0,	2.0,	2.0
3,	V3,	38.0,	0.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	10.0,	14.0,	3.0
6,	V6,	20.0,	12.0,	2.0
7,	V7,	20.0,	12.5,	2.5
8,	V8,	40.0,	14.0,	2.0
9,	V9,	40.0,	10.0,	2.0
10,	V10,	1.2246467991473532E-16,	22.0,	2.0
11,	V11,	32.5,	21.0,	2.5
12,	V12,	40.0,	24.0,	2.0
13,	V13,	30.0,	22.5,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	16.0,	28.0,	3.0
16,	V16,	30.0,	28.0,	2.5
17,	V17,	40.0,	30.0,	2.0
18,	V18,	30.0,	30.0,	3.0
19,	V19,	49.0,	30.0,	3.0
20,	V20,	10.0,	43.0,	2.5
21,	V21,	36.0,	42.0,	3.0
22,	V22,	20.0,	40.0,	3.0
23,	V23,	47.5,	48.0,	2.5
24,	V24,	49.0,	40.0,	3.0
