Name Position Velocity in144
id,	name,	x,	y,	velo,
0,	V0,	17.5,	0.0,	2.5
1,	V1,	29.0,	4.0,	3.0
2,	V2,	36.0,	0.0,	2.0
3,	V3,	46.0,	0.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	30.0,	10.0,	3.0
6,	V6,	30.0,	16.0,	2.0
7,	V7,	32.5,	7.5,	2.5
8,	V8,	44.0,	12.0,	2.0
9,	V9,	46.0,	8.0,	2.0
10,	V10,	6.0,	22.0,	2.0
11,	V11,	10.0,	20.0,	2.5
12,	V12,	30.0,	22.0,	2.0
13,	V13,	42.5,	25.5,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	30.0,	33.0,	3.0
16,	V16,	40.0,	39.0,	2.5
17,	V17,	40.0,	30.0,	2.0
18,	V18,	42.0,	33.0,	3.0
19,	V19,	43.0,	33.0,	3.0
20,	V20,	22.5,	40.5,	2.5
21,	V21,	23.0,	44.0,	3.0
22,	V22,	39.0,	41.0,	3.0
23,	V23,	30.0,	40.0,	2.5
24,	V24,	46.0,	40.0,	3.0
