Name Position Velocity in17
id,	name,	x,	y,	velo,
0,	V0,	40.0,	3.5,	2.5
1,	V1,	46.0,	0.0,	3.0
2,	V2,	20.0,	2.0,	2.0
3,	V3,	40.0,	4.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	36.0,	10.0,	3.0
6,	V6,	42.0,	10.0,	2.0
7,	V7,	30.0,	15.5,	2.5
8,	V8,	42.0,	12.0,	2.0
9,	V9,	42.0,	12.0,	2.0
10,	V10,	32.0,	20.0,	2.0
11,	V11,	12.5,	20.0,	2.5
12,	V12,	22.0,	20.0,	2.0
13,	V13,	30.0,	20.0,	2.5
14,	V14,	40.0,	18.0,	2.0
15,	V15,	43.0,	40.0,	3.0
16,	V16,	10.0,	30.0,	2.5
17,	V17,	22.0,	30.0,	2.0
18,	V18,	30.0,	30.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	37.5,	46.0,	2.5
21,	V21,	16.0,	40.0,	3.0
22,	V22,	30.0,	44.0,	3.0
23,	V23,	47.5,	43.0,	2.5
24,	V24,	46.0,	43.0,	3.0
