Name Position Velocity in7
id,	name,	x,	y,	velo,
0,	V0,	17.5,	0.0,	2.5
1,	V1,	26.0,	4.0,	3.0
2,	V2,	34.0,	0.0,	2.0
3,	V3,	44.0,	0.0,	2.0
4,	V4,	44.0,	0.0,	2.0
5,	V5,	16.0,	14.0,	3.0
6,	V6,	24.0,	10.0,	2.0
7,	V7,	37.5,	10.0,	2.5
8,	V8,	44.0,	10.0,	2.0
9,	V9,	44.0,	10.0,	2.0
10,	V10,	14.0,	20.0,	2.0
11,	V11,	27.5,	20.0,	2.5
12,	V12,	34.0,	20.0,	2.0
13,	V13,	47.5,	20.0,	2.5
14,	V14,	44.0,	20.0,	2.0
15,	V15,	20.0,	32.0,	3.0
16,	V16,	27.5,	30.0,	2.5
17,	V17,	34.0,	30.0,	2.0
18,	V18,	30.0,	30.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	17.5,	40.0,	2.5
21,	V21,	31.0,	40.0,	3.0
22,	V22,	40.0,	42.0,	3.0
23,	V23,	47.5,	40.0,	2.5
24,	V24,	46.0,	37.0,	3.0
