Name Position Velocity in28
id,	name,	x,	y,	velo,
0,	V0,	15.0,	0.0,	2.5
1,	V1,	37.0,	0.0,	3.0
2,	V2,	40.0,	2.0,	2.0
3,	V3,	40.0,	0.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	10.0,	11.0,	3.0
6,	V6,	22.0,	12.0,	2.0
7,	V7,	22.5,	12.5,	2.5
8,	V8,	40.0,	12.0,	2.0
9,	V9,	42.0,	10.0,	2.0
10,	V10,	2.0,	22.0,	2.0
11,	V11,	35.0,	21.0,	2.5
12,	V12,	42.0,	24.0,	2.0
13,	V13,	32.5,	22.5,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	19.0,	28.0,	3.0
16,	V16,	32.5,	28.0,	2.5
17,	V17,	42.0,	30.0,	2.0
18,	V18,	30.0,	33.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	10.0,	40.5,	2.5
21,	V21,	39.0,	42.0,	3.0
22,	V22,	20.0,	37.0,	3.0
23,	V23,	30.0,	40.0,	2.5
24,	V24,	40.0,	40.0,	3.0
