Name Position Velocity in64
id,	name,	x,	y,	velo,
0,	V0,	42.5,	11.0,	2.5
1,	V1,	36.0,	8.0,	3.0
2,	V2,	44.0,	6.0,	2.0
3,	V3,	42.0,	0.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	40.0,	20.0,	3.0
6,	V6,	10.0,	10.0,	2.0
7,	V7,	40.0,	13.0,	2.5
8,	V8,	44.0,	16.0,	2.0
9,	V9,	46.0,	10.0,	2.0
10,	V10,	16.0,	22.0,	2.0
11,	V11,	30.0,	23.0,	2.5
12,	V12,	42.0,	22.0,	2.0
13,	V13,	32.5,	17.5,	2.5
14,	V14,	40.0,	22.0,	2.0
15,	V15,	0.0,	30.0,	3.0
16,	V16,	27.5,	38.0,	2.5
17,	V17,	46.0,	34.0,	2.0
18,	V18,	45.0,	27.0,	3.0
19,	V19,	43.0,	27.0,	3.0
20,	V20,	40.0,	46.5,	2.5
21,	V21,	40.0,	46.0,	3.0
22,	V22,	43.0,	39.0,	3.0
23,	V23,	42.5,	42.5,	2.5
24,	V24,	46.0,	37.0,	3.0
