Name Position Velocity in52
id,	name,	x,	y,	velo,
0,	V0,	15.0,	5.5,	2.5
1,	V1,	10.0,	0.0,	3.0
2,	V2,	22.0,	2.0,	2.0
3,	V3,	42.0,	4.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	13.0,	11.0,	3.0
6,	V6,	28.0,	10.0,	2.0
7,	V7,	45.0,	21.0,	2.5
8,	V8,	44.0,	10.0,	2.0
9,	V9,	44.0,	10.0,	2.0
10,	V10,	44.0,	30.0,	2.0
11,	V11,	45.0,	34.0,	2.5
12,	V12,	22.0,	18.0,	2.0
13,	V13,	45.0,	25.5,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	24.0,	30.0,	3.0
16,	V16,	42.5,	38.5,	2.5
17,	V17,	24.0,	30.0,	2.0
18,	V18,	33.0,	30.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	15.0,	40.5,	2.5
21,	V21,	13.0,	37.0,	3.0
22,	V22,	20.0,	40.0,	3.0
23,	V23,	37.5,	42.5,	2.5
24,	V24,	40.0,	40.0,	3.0
