Name Position Velocity in31
id,	name,	x,	y,	velo,
0,	V0,	20.0,	0.5,	2.5
1,	V1,	46.0,	0.0,	3.0
2,	V2,	46.0,	2.0,	2.0
3,	V3,	46.0,	0.0,	2.0
4,	V4,	48.0,	0.0,	2.0
5,	V5,	19.0,	11.0,	3.0
6,	V6,	28.0,	12.0,	2.0
7,	V7,	30.0,	12.5,	2.5
8,	V8,	46.0,	12.0,	2.0
9,	V9,	48.0,	10.0,	2.0
10,	V10,	8.0,	22.0,	2.0
11,	V11,	42.5,	21.0,	2.5
12,	V12,	48.0,	24.0,	2.0
13,	V13,	40.0,	22.5,	2.5
14,	V14,	44.0,	18.0,	2.0
15,	V15,	23.0,	26.0,	3.0
16,	V16,	40.0,	31.0,	2.5
17,	V17,	48.0,	30.0,	2.0
18,	V18,	39.0,	33.0,	3.0
19,	V19,	46.0,	33.0,	3.0
20,	V20,	17.5,	40.5,	2.5
21,	V21,	43.0,	46.0,	3.0
22,	V22,	29.0,	37.0,	3.0
23,	V23,	35.0,	42.5,	2.5
24,	V24,	46.0,	43.0,	3.0
