Name Position Velocity in135
id,	name,	x,	y,	velo,
0,	V0,	45.0,	6.5,	2.5
1,	V1,	10.0,	0.0,	3.0
2,	V2,	20.0,	0.0,	2.0
3,	V3,	30.0,	0.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	12.0,	7.0,	3.0
6,	V6,	14.0,	12.0,	2.0
7,	V7,	42.5,	13.0,	2.5
8,	V8,	48.0,	10.0,	2.0
9,	V9,	40.0,	10.0,	2.0
10,	V10,	40.0,	26.0,	2.0
11,	V11,	30.0,	23.0,	2.5
12,	V12,	42.0,	24.0,	2.0
13,	V13,	42.5,	20.5,	2.5
14,	V14,	44.0,	22.0,	2.0
15,	V15,	10.0,	31.0,	3.0
16,	V16,	20.0,	35.5,	2.5
17,	V17,	24.0,	30.0,	2.0
18,	V18,	39.0,	33.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	2.5,	40.0,	2.5
21,	V21,	41.0,	38.0,	3.0
22,	V22,	20.0,	40.0,	3.0
23,	V23,	30.0,	37.5,	2.5
24,	V24,	46.0,	37.0,	3.0
