Name Position Velocity in140
id,	name,	x,	y,	velo,
0,	V0,	7.5,	0.0,	2.5
1,	V1,	20.0,	1.0,	3.0
2,	V2,	30.0,	2.0,	2.0
3,	V3,	40.0,	2.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	23.0,	6.0,	3.0
6,	V6,	24.0,	12.0,	2.0
7,	V7,	22.5,	7.5,	2.5
8,	V8,	36.0,	12.0,	2.0
9,	V9,	40.0,	10.0,	2.0
10,	V10,	0.0,	20.0,	2.0
11,	V11,	40.0,	28.5,	2.5
12,	V12,	22.0,	20.0,	2.0
13,	V13,	35.0,	20.0,	2.5
14,	V14,	42.0,	22.0,	2.0
15,	V15,	22.0,	28.0,	3.0
16,	V16,	30.0,	36.0,	2.5
17,	V17,	34.0,	30.0,	2.0
18,	V18,	30.0,	33.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	12.5,	40.5,	2.5
21,	V21,	16.0,	40.0,	3.0
22,	V22,	30.0,	38.0,	3.0
23,	V23,	40.0,	38.0,	2.5
24,	V24,	46.0,	37.0,	3.0
