Name Position Velocity in14
id,	name,	x,	y,	velo,
0,	V0,	32.5,	0.5,	2.5
1,	V1,	40.0,	3.0,	3.0
2,	V2,	46.0,	4.0,	2.0
3,	V3,	36.0,	0.0,	2.0
4,	V4,	46.0,	2.0,	2.0
5,	V5,	30.0,	13.0,	3.0
6,	V6,	38.0,	10.0,	2.0
7,	V7,	22.5,	12.5,	2.5
8,	V8,	36.0,	12.0,	2.0
9,	V9,	48.0,	10.0,	2.0
10,	V10,	28.0,	20.0,	2.0
11,	V11,	45.0,	20.0,	2.5
12,	V12,	46.0,	24.0,	2.0
13,	V13,	42.5,	17.5,	2.5
14,	V14,	46.0,	18.0,	2.0
15,	V15,	38.0,	35.0,	3.0
16,	V16,	42.5,	30.5,	2.5
17,	V17,	46.0,	34.0,	2.0
18,	V18,	43.0,	37.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	30.0,	46.0,	2.5
21,	V21,	49.0,	46.0,	3.0
22,	V22,	23.0,	43.0,	3.0
23,	V23,	40.0,	43.0,	2.5
24,	V24,	40.0,	40.0,	3.0
