Name Position Velocity in46
id,	name,	x,	y,	velo,
0,	V0,	2.5,	0.0,	2.5
1,	V1,	16.0,	0.0,	3.0
2,	V2,	42.0,	2.0,	2.0
3,	V3,	32.0,	0.0,	2.0
4,	V4,	44.0,	0.0,	2.0
5,	V5,	1.8369701987210297E-16,	13.0,	3.0
6,	V6,	16.0,	10.0,	2.0
7,	V7,	32.5,	15.5,	2.5
8,	V8,	32.0,	10.0,	2.0
9,	V9,	42.0,	8.0,	2.0
10,	V10,	32.0,	30.0,	2.0
11,	V11,	32.5,	28.5,	2.5
12,	V12,	42.0,	22.0,	2.0
13,	V13,	32.5,	20.0,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	6.0,	30.0,	3.0
16,	V16,	30.0,	38.0,	2.5
17,	V17,	42.0,	36.0,	2.0
18,	V18,	36.0,	33.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	2.5,	40.0,	2.5
21,	V21,	40.0,	49.0,	3.0
22,	V22,	39.0,	38.0,	3.0
23,	V23,	45.0,	43.0,	2.5
24,	V24,	46.0,	37.0,	3.0
