Name Position Velocity in32
id,	name,	x,	y,	velo,
0,	V0,	22.5,	0.5,	2.5
1,	V1,	49.0,	0.0,	3.0
2,	V2,	48.0,	2.0,	2.0
3,	V3,	48.0,	0.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	22.0,	11.0,	3.0
6,	V6,	30.0,	14.0,	2.0
7,	V7,	32.5,	12.5,	2.5
8,	V8,	48.0,	12.0,	2.0
9,	V9,	40.0,	10.0,	2.0
10,	V10,	10.0,	24.0,	2.0
11,	V11,	45.0,	21.0,	2.5
12,	V12,	20.0,	20.0,	2.0
13,	V13,	42.5,	22.5,	2.5
14,	V14,	46.0,	18.0,	2.0
15,	V15,	26.0,	26.0,	3.0
16,	V16,	40.0,	28.5,	2.5
17,	V17,	20.0,	30.0,	2.0
18,	V18,	42.0,	33.0,	3.0
19,	V19,	49.0,	33.0,	3.0
20,	V20,	20.0,	43.5,	2.5
21,	V21,	46.0,	46.0,	3.0
22,	V22,	32.0,	37.0,	3.0
23,	V23,	37.5,	42.5,	2.5
24,	V24,	49.0,	43.0,	3.0
