Name Position Velocity in100
id,	name,	x,	y,	velo,
0,	V0,	20.0,	8.0,	2.5
1,	V1,	16.0,	0.0,	3.0
2,	V2,	20.0,	0.0,	2.0
3,	V3,	44.0,	4.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	27.0,	10.0,	3.0
6,	V6,	32.0,	20.0,	2.0
7,	V7,	30.0,	10.5,	2.5
8,	V8,	48.0,	8.0,	2.0
9,	V9,	46.0,	12.0,	2.0
10,	V10,	28.0,	24.0,	2.0
11,	V11,	32.5,	25.5,	2.5
12,	V12,	42.0,	26.0,	2.0
13,	V13,	30.0,	20.0,	2.5
14,	V14,	42.0,	18.0,	2.0
15,	V15,	32.0,	29.0,	3.0
16,	V16,	25.0,	30.0,	2.5
17,	V17,	20.0,	30.0,	2.0
18,	V18,	49.0,	31.0,	3.0
19,	V19,	40.0,	27.0,	3.0
20,	V20,	27.5,	43.0,	2.5
21,	V21,	42.0,	39.0,	3.0
22,	V22,	30.0,	38.0,	3.0
23,	V23,	40.0,	42.5,	2.5
24,	V24,	40.0,	40.0,	3.0
