Name Position Velocity in80
id,	name,	x,	y,	velo,
0,	V0,	27.5,	8.0,	2.5
1,	V1,	29.0,	4.0,	3.0
2,	V2,	42.0,	2.0,	2.0
3,	V3,	30.0,	0.0,	2.0
4,	V4,	44.0,	2.0,	2.0
5,	V5,	29.0,	18.0,	3.0
6,	V6,	38.0,	12.0,	2.0
7,	V7,	45.0,	18.0,	2.5
8,	V8,	32.0,	10.0,	2.0
9,	V9,	42.0,	8.0,	2.0
10,	V10,	42.0,	26.0,	2.0
11,	V11,	25.0,	23.0,	2.5
12,	V12,	40.0,	24.0,	2.0
13,	V13,	47.5,	22.5,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	36.0,	30.0,	3.0
16,	V16,	20.0,	33.0,	2.5
17,	V17,	44.0,	38.0,	2.0
18,	V18,	40.0,	31.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	22.5,	48.5,	2.5
21,	V21,	36.0,	42.0,	3.0
22,	V22,	20.0,	40.0,	3.0
23,	V23,	40.0,	43.0,	2.5
24,	V24,	40.0,	40.0,	3.0
