Name Position Velocity in39
id,	name,	x,	y,	velo,
0,	V0,	37.5,	6.0,	2.5
1,	V1,	10.0,	0.0,	3.0
2,	V2,	30.0,	4.0,	2.0
3,	V3,	40.0,	4.0,	2.0
4,	V4,	40.0,	2.0,	2.0
5,	V5,	39.0,	16.0,	3.0
6,	V6,	42.0,	16.0,	2.0
7,	V7,	47.5,	18.0,	2.5
8,	V8,	40.0,	14.0,	2.0
9,	V9,	40.0,	12.0,	2.0
10,	V10,	20.0,	26.0,	2.0
11,	V11,	20.0,	20.5,	2.5
12,	V12,	30.0,	22.0,	2.0
13,	V13,	37.5,	22.5,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	40.0,	31.0,	3.0
16,	V16,	15.0,	32.5,	2.5
17,	V17,	30.0,	32.0,	2.0
18,	V18,	39.0,	33.0,	3.0
19,	V19,	40.0,	33.0,	3.0
20,	V20,	35.0,	46.0,	2.5
21,	V21,	22.0,	43.0,	3.0
22,	V22,	23.0,	40.0,	3.0
23,	V23,	30.0,	37.5,	2.5
24,	V24,	40.0,	43.0,	3.0
