Name Position Velocity in98
id,	name,	x,	y,	velo,
0,	V0,	17.5,	2.5,	2.5
1,	V1,	10.0,	0.0,	3.0
2,	V2,	46.0,	0.0,	2.0
3,	V3,	40.0,	4.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	21.0,	10.0,	3.0
6,	V6,	30.0,	18.0,	2.0
7,	V7,	27.5,	10.0,	2.5
8,	V8,	44.0,	8.0,	2.0
9,	V9,	42.0,	12.0,	2.0
10,	V10,	24.0,	24.0,	2.0
11,	V11,	27.5,	25.5,	2.5
12,	V12,	40.0,	24.0,	2.0
13,	V13,	45.0,	23.0,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	26.0,	29.0,	3.0
16,	V16,	20.0,	30.0,	2.5
17,	V17,	46.0,	38.0,	2.0
18,	V18,	43.0,	31.0,	3.0
19,	V19,	49.0,	30.0,	3.0
20,	V20,	22.5,	43.0,	2.5
21,	V21,	36.0,	39.0,	3.0
22,	V22,	26.0,	37.0,	3.0
23,	V23,	35.0,	42.5,	2.5
24,	V24,	46.0,	43.0,	3.0
