Name Position Velocity in88
id,	name,	x,	y,	velo,
0,	V0,	45.0,	13.5,	2.5
1,	V1,	49.0,	9.0,	3.0
2,	V2,	28.0,	0.0,	2.0
3,	V3,	42.0,	6.0,	2.0
4,	V4,	48.0,	0.0,	2.0
5,	V5,	43.0,	20.0,	3.0
6,	V6,	12.0,	12.0,	2.0
7,	V7,	32.5,	10.5,	2.5
8,	V8,	46.0,	10.0,	2.0
9,	V9,	46.0,	12.0,	2.0
10,	V10,	8.0,	20.0,	2.0
11,	V11,	45.0,	23.0,	2.5
12,	V12,	22.0,	18.0,	2.0
13,	V13,	45.0,	22.5,	2.5
14,	V14,	42.0,	22.0,	2.0
15,	V15,	6.0,	27.0,	3.0
16,	V16,	37.5,	38.5,	2.5
17,	V17,	30.0,	32.0,	2.0
18,	V18,	42.0,	30.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	1.5308084989341916E-16,	37.5,	2.5
21,	V21,	16.0,	43.0,	3.0
22,	V22,	36.0,	41.0,	3.0
23,	V23,	35.0,	42.5,	2.5
24,	V24,	46.0,	37.0,	3.0
