Name Position Velocity in54
id,	name,	x,	y,	velo,
0,	V0,	20.0,	5.5,	2.5
1,	V1,	16.0,	0.0,	3.0
2,	V2,	26.0,	2.0,	2.0
3,	V3,	46.0,	4.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	19.0,	11.0,	3.0
6,	V6,	32.0,	10.0,	2.0
7,	V7,	20.0,	10.0,	2.5
8,	V8,	48.0,	10.0,	2.0
9,	V9,	48.0,	10.0,	2.0
10,	V10,	48.0,	30.0,	2.0
11,	V11,	10.0,	20.0,	2.5
12,	V12,	26.0,	18.0,	2.0
13,	V13,	30.0,	20.0,	2.5
14,	V14,	44.0,	20.0,	2.0
15,	V15,	30.0,	33.0,	3.0
16,	V16,	47.5,	38.5,	2.5
17,	V17,	28.0,	30.0,	2.0
18,	V18,	39.0,	30.0,	3.0
19,	V19,	43.0,	33.0,	3.0
20,	V20,	20.0,	43.5,	2.5
21,	V21,	19.0,	37.0,	3.0
22,	V22,	23.0,	37.0,	3.0
23,	V23,	40.0,	48.0,	2.5
24,	V24,	43.0,	37.0,	3.0
