Name Position Velocity in93
id,	name,	x,	y,	velo,
0,	V0,	5.0,	2.5,	2.5
1,	V1,	19.0,	0.0,	3.0
2,	V2,	36.0,	0.0,	2.0
3,	V3,	32.0,	0.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	6.0,	10.0,	3.0
6,	V6,	20.0,	16.0,	2.0
7,	V7,	45.0,	10.5,	2.5
8,	V8,	34.0,	8.0,	2.0
9,	V9,	44.0,	12.0,	2.0
10,	V10,	16.0,	20.0,	2.0
11,	V11,	17.5,	20.0,	2.5
12,	V12,	30.0,	22.0,	2.0
13,	V13,	35.0,	22.5,	2.5
14,	V14,	40.0,	22.0,	2.0
15,	V15,	16.0,	31.0,	3.0
16,	V16,	47.5,	44.0,	2.5
17,	V17,	38.0,	34.0,	2.0
18,	V18,	33.0,	33.0,	3.0
19,	V19,	46.0,	27.0,	3.0
20,	V20,	10.0,	43.0,	2.5
21,	V21,	26.0,	41.0,	3.0
22,	V22,	46.0,	39.0,	3.0
23,	V23,	45.0,	43.0,	2.5
24,	V24,	46.0,	37.0,	3.0
