Name Position Velocity in19
id,	name,	x,	y,	velo,
0,	V0,	42.5,	6.0,	2.5
1,	V1,	10.0,	0.0,	3.0
2,	V2,	24.0,	2.0,	2.0
3,	V3,	44.0,	4.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	42.0,	10.0,	3.0
6,	V6,	46.0,	10.0,	2.0
7,	V7,	32.5,	18.0,	2.5
8,	V8,	46.0,	12.0,	2.0
9,	V9,	46.0,	12.0,	2.0
10,	V10,	36.0,	20.0,	2.0
11,	V11,	17.5,	20.0,	2.5
12,	V12,	26.0,	20.0,	2.0
13,	V13,	32.5,	22.5,	2.5
14,	V14,	44.0,	18.0,	2.0
15,	V15,	49.0,	40.0,	3.0
16,	V16,	12.5,	27.5,	2.5
17,	V17,	26.0,	30.0,	2.0
18,	V18,	33.0,	33.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	40.0,	46.5,	2.5
21,	V21,	20.0,	41.0,	3.0
22,	V22,	33.0,	41.0,	3.0
23,	V23,	30.0,	42.5,	2.5
24,	V24,	40.0,	40.0,	3.0
