Name Position Velocity in97
id,	name,	x,	y,	velo,
0,	V0,	15.0,	2.5,	2.5
1,	V1,	30.0,	2.0,	3.0
2,	V2,	44.0,	0.0,	2.0
3,	V3,	40.0,	2.0,	2.0
4,	V4,	44.0,	0.0,	2.0
5,	V5,	18.0,	10.0,	3.0
6,	V6,	28.0,	16.0,	2.0
7,	V7,	25.0,	10.0,	2.5
8,	V8,	42.0,	8.0,	2.0
9,	V9,	40.0,	12.0,	2.0
10,	V10,	22.0,	24.0,	2.0
11,	V11,	25.0,	25.5,	2.5
12,	V12,	38.0,	22.0,	2.0
13,	V13,	42.5,	23.0,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	23.0,	29.0,	3.0
16,	V16,	17.5,	30.0,	2.5
17,	V17,	44.0,	38.0,	2.0
18,	V18,	40.0,	31.0,	3.0
19,	V19,	46.0,	30.0,	3.0
20,	V20,	20.0,	43.0,	2.5
21,	V21,	33.0,	39.0,	3.0
22,	V22,	23.0,	37.0,	3.0
23,	V23,	32.5,	42.5,	2.5
24,	V24,	43.0,	43.0,	3.0
