Name Position Velocity in99
id,	name,	x,	y,	velo,
0,	V0,	20.0,	5.5,	2.5
1,	V1,	13.0,	0.0,	3.0
2,	V2,	48.0,	0.0,	2.0
3,	V3,	42.0,	4.0,	2.0
4,	V4,	48.0,	0.0,	2.0
5,	V5,	24.0,	10.0,	3.0
6,	V6,	30.0,	20.0,	2.0
7,	V7,	30.0,	13.0,	2.5
8,	V8,	46.0,	8.0,	2.0
9,	V9,	44.0,	12.0,	2.0
10,	V10,	26.0,	24.0,	2.0
11,	V11,	30.0,	25.5,	2.5
12,	V12,	40.0,	26.0,	2.0
13,	V13,	47.5,	23.0,	2.5
14,	V14,	40.0,	18.0,	2.0
15,	V15,	29.0,	29.0,	3.0
16,	V16,	22.5,	30.0,	2.5
17,	V17,	48.0,	38.0,	2.0
18,	V18,	46.0,	31.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	25.0,	43.0,	2.5
21,	V21,	39.0,	39.0,	3.0
22,	V22,	29.0,	37.0,	3.0
23,	V23,	37.5,	42.5,	2.5
24,	V24,	49.0,	43.0,	3.0
