Name Position Velocity in87
id,	name,	x,	y,	velo,
0,	V0,	42.5,	13.5,	2.5
1,	V1,	46.0,	9.0,	3.0
2,	V2,	26.0,	0.0,	2.0
3,	V3,	40.0,	6.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	40.0,	20.0,	3.0
6,	V6,	10.0,	12.0,	2.0
7,	V7,	30.0,	10.5,	2.5
8,	V8,	44.0,	10.0,	2.0
9,	V9,	44.0,	12.0,	2.0
10,	V10,	6.0,	20.0,	2.0
11,	V11,	42.5,	23.0,	2.5
12,	V12,	20.0,	18.0,	2.0
13,	V13,	42.5,	22.5,	2.5
14,	V14,	40.0,	22.0,	2.0
15,	V15,	3.0,	27.0,	3.0
16,	V16,	35.0,	38.5,	2.5
17,	V17,	28.0,	30.0,	2.0
18,	V18,	39.0,	30.0,	3.0
19,	V19,	43.0,	27.0,	3.0
20,	V20,	0.0,	40.0,	2.5
21,	V21,	13.0,	43.0,	3.0
22,	V22,	33.0,	41.0,	3.0
23,	V23,	32.5,	42.5,	2.5
24,	V24,	43.0,	37.0,	3.0
