Name Position Velocity in129
id,	name,	x,	y,	velo,
0,	V0,	30.0,	6.5,	2.5
1,	V1,	38.0,	1.0,	3.0
2,	V2,	40.0,	6.0,	2.0
3,	V3,	38.0,	0.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	47.0,	6.0,	3.0
6,	V6,	44.0,	14.0,	2.0
7,	V7,	30.0,	7.5,	2.5
8,	V8,	38.0,	10.0,	2.0
9,	V9,	48.0,	8.0,	2.0
10,	V10,	28.0,	26.0,	2.0
11,	V11,	17.5,	22.5,	2.5
12,	V12,	32.0,	20.0,	2.0
13,	V13,	30.0,	20.0,	2.5
14,	V14,	44.0,	20.0,	2.0
15,	V15,	46.0,	46.0,	3.0
16,	V16,	47.5,	38.5,	2.5
17,	V17,	42.0,	36.0,	2.0
18,	V18,	46.0,	25.0,	3.0
19,	V19,	43.0,	27.0,	3.0
20,	V20,	40.0,	49.5,	2.5
21,	V21,	23.0,	38.0,	3.0
22,	V22,	33.0,	41.0,	3.0
23,	V23,	40.0,	40.5,	2.5
24,	V24,	43.0,	43.0,	3.0
