Name Position Velocity in79
id,	name,	x,	y,	velo,
0,	V0,	25.0,	8.0,	2.5
1,	V1,	26.0,	4.0,	3.0
2,	V2,	40.0,	2.0,	2.0
3,	V3,	48.0,	4.0,	2.0
4,	V4,	42.0,	2.0,	2.0
5,	V5,	26.0,	18.0,	3.0
6,	V6,	36.0,	12.0,	2.0
7,	V7,	42.5,	18.0,	2.5
8,	V8,	30.0,	10.0,	2.0
9,	V9,	40.0,	8.0,	2.0
10,	V10,	40.0,	26.0,	2.0
11,	V11,	22.5,	23.0,	2.5
12,	V12,	38.0,	22.0,	2.0
13,	V13,	45.0,	22.5,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	33.0,	30.0,	3.0
16,	V16,	20.0,	35.5,	2.5
17,	V17,	42.0,	38.0,	2.0
18,	V18,	40.0,	28.0,	3.0
19,	V19,	49.0,	30.0,	3.0
20,	V20,	20.0,	48.5,	2.5
21,	V21,	33.0,	42.0,	3.0
22,	V22,	49.0,	48.0,	3.0
23,	V23,	37.5,	40.0,	2.5
24,	V24,	49.0,	43.0,	3.0
