Name Position Velocity in13
id,	name,	x,	y,	velo,
0,	V0,	30.0,	0.5,	2.5
1,	V1,	39.0,	2.0,	3.0
2,	V2,	44.0,	4.0,	2.0
3,	V3,	34.0,	0.0,	2.0
4,	V4,	44.0,	2.0,	2.0
5,	V5,	29.0,	12.0,	3.0
6,	V6,	36.0,	10.0,	2.0
7,	V7,	20.0,	12.5,	2.5
8,	V8,	34.0,	12.0,	2.0
9,	V9,	46.0,	10.0,	2.0
10,	V10,	26.0,	20.0,	2.0
11,	V11,	42.5,	20.0,	2.5
12,	V12,	44.0,	24.0,	2.0
13,	V13,	40.0,	17.5,	2.5
14,	V14,	44.0,	18.0,	2.0
15,	V15,	35.0,	35.0,	3.0
16,	V16,	40.0,	30.5,	2.5
17,	V17,	44.0,	34.0,	2.0
18,	V18,	40.0,	37.0,	3.0
19,	V19,	49.0,	27.0,	3.0
20,	V20,	30.0,	48.5,	2.5
21,	V21,	46.0,	46.0,	3.0
22,	V22,	20.0,	43.0,	3.0
23,	V23,	40.0,	40.5,	2.5
24,	V24,	49.0,	37.0,	3.0
