Name Position Velocity in86
id,	name,	x,	y,	velo,
0,	V0,	40.0,	13.5,	2.5
1,	V1,	43.0,	9.0,	3.0
2,	V2,	24.0,	0.0,	2.0
3,	V3,	40.0,	4.0,	2.0
4,	V4,	44.0,	0.0,	2.0
5,	V5,	40.0,	23.0,	3.0
6,	V6,	10.0,	10.0,	2.0
7,	V7,	30.0,	13.0,	2.5
8,	V8,	42.0,	10.0,	2.0
9,	V9,	42.0,	12.0,	2.0
10,	V10,	4.0,	20.0,	2.0
11,	V11,	40.0,	23.0,	2.5
12,	V12,	20.0,	20.0,	2.0
13,	V13,	40.0,	22.5,	2.5
14,	V14,	40.0,	20.0,	2.0
15,	V15,	1.8369701987210297E-16,	27.0,	3.0
16,	V16,	32.5,	38.5,	2.5
17,	V17,	26.0,	30.0,	2.0
18,	V18,	36.0,	30.0,	3.0
19,	V19,	40.0,	27.0,	3.0
20,	V20,	37.5,	48.5,	2.5
21,	V21,	10.0,	43.0,	3.0
22,	V22,	30.0,	41.0,	3.0
23,	V23,	30.0,	42.5,	2.5
24,	V24,	40.0,	37.0,	3.0
