Name Position Velocity in68
id,	name,	x,	y,	velo,
0,	V0,	1.5308084989341916E-16,	2.5,	2.5
1,	V1,	43.0,	12.0,	3.0
2,	V2,	20.0,	2.0,	2.0
3,	V3,	30.0,	0.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	0.0,	10.0,	3.0
6,	V6,	16.0,	12.0,	2.0
7,	V7,	20.0,	10.0,	2.5
8,	V8,	30.0,	12.0,	2.0
9,	V9,	42.0,	12.0,	2.0
10,	V10,	22.0,	22.0,	2.0
11,	V11,	40.0,	23.0,	2.5
12,	V12,	20.0,	20.0,	2.0
13,	V13,	40.0,	18.0,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	9.0,	27.0,	3.0
16,	V16,	35.0,	38.5,	2.5
17,	V17,	24.0,	30.0,	2.0
18,	V18,	33.0,	33.0,	3.0
19,	V19,	43.0,	30.0,	3.0
20,	V20,	0.0,	40.0,	2.5
21,	V21,	10.0,	40.0,	3.0
22,	V22,	20.0,	43.0,	3.0
23,	V23,	32.5,	40.0,	2.5
24,	V24,	43.0,	37.0,	3.0
