Name Position Velocity in147
id,	name,	x,	y,	velo,
0,	V0,	22.5,	5.5,	2.5
1,	V1,	38.0,	4.0,	3.0
2,	V2,	42.0,	0.0,	2.0
3,	V3,	30.0,	0.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	39.0,	10.0,	3.0
6,	V6,	36.0,	16.0,	2.0
7,	V7,	40.0,	10.5,	2.5
8,	V8,	30.0,	10.0,	2.0
9,	V9,	40.0,	12.0,	2.0
10,	V10,	10.0,	22.0,	2.0
11,	V11,	15.0,	22.5,	2.5
12,	V12,	34.0,	20.0,	2.0
13,	V13,	30.0,	20.0,	2.5
14,	V14,	44.0,	18.0,	2.0
15,	V15,	39.0,	33.0,	3.0
16,	V16,	45.0,	41.5,	2.5
17,	V17,	46.0,	30.0,	2.0
18,	V18,	30.0,	30.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	30.0,	43.5,	2.5
21,	V21,	30.0,	45.0,	3.0
22,	V22,	48.0,	41.0,	3.0
23,	V23,	37.5,	40.0,	2.5
24,	V24,	40.0,	37.0,	3.0
