Name Position Velocity in73
id,	name,	x,	y,	velo,
0,	V0,	10.0,	8.0,	2.5
1,	V1,	13.0,	0.0,	3.0
2,	V2,	30.0,	4.0,	2.0
3,	V3,	38.0,	0.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	12.0,	13.0,	3.0
6,	V6,	24.0,	12.0,	2.0
7,	V7,	30.0,	12.5,	2.5
8,	V8,	40.0,	14.0,	2.0
9,	V9,	40.0,	12.0,	2.0
10,	V10,	30.0,	26.0,	2.0
11,	V11,	10.0,	22.5,	2.5
12,	V12,	28.0,	22.0,	2.0
13,	V13,	30.0,	22.5,	2.5
14,	V14,	48.0,	20.0,	2.0
15,	V15,	20.0,	26.0,	3.0
16,	V16,	47.5,	38.5,	2.5
17,	V17,	32.0,	34.0,	2.0
18,	V18,	48.0,	33.0,	3.0
19,	V19,	43.0,	27.0,	3.0
20,	V20,	10.0,	45.5,	2.5
21,	V21,	20.0,	38.0,	3.0
22,	V22,	35.0,	43.0,	3.0
23,	V23,	42.5,	45.5,	2.5
24,	V24,	46.0,	40.0,	3.0
