Name Position Velocity in42
id,	name,	x,	y,	velo,
0,	V0,	42.5,	6.5,	2.5
1,	V1,	19.0,	0.0,	3.0
2,	V2,	34.0,	2.0,	2.0
3,	V3,	44.0,	6.0,	2.0
4,	V4,	46.0,	2.0,	2.0
5,	V5,	43.0,	14.0,	3.0
6,	V6,	48.0,	16.0,	2.0
7,	V7,	25.0,	10.0,	2.5
8,	V8,	44.0,	12.0,	2.0
9,	V9,	46.0,	12.0,	2.0
10,	V10,	26.0,	26.0,	2.0
11,	V11,	25.0,	23.0,	2.5
12,	V12,	36.0,	22.0,	2.0
13,	V13,	42.5,	23.0,	2.5
14,	V14,	42.0,	18.0,	2.0
15,	V15,	46.0,	34.0,	3.0
16,	V16,	22.5,	32.5,	2.5
17,	V17,	36.0,	32.0,	2.0
18,	V18,	48.0,	33.0,	3.0
19,	V19,	49.0,	33.0,	3.0
20,	V20,	42.5,	46.0,	2.5
21,	V21,	31.0,	43.0,	3.0
22,	V22,	30.0,	41.0,	3.0
23,	V23,	37.5,	37.5,	2.5
24,	V24,	49.0,	43.0,	3.0
