Name Position Velocity in146
id,	name,	x,	y,	velo,
0,	V0,	20.0,	5.5,	2.5
1,	V1,	35.0,	4.0,	3.0
2,	V2,	40.0,	0.0,	2.0
3,	V3,	30.0,	0.0,	2.0
4,	V4,	40.0,	0.0,	2.0
5,	V5,	36.0,	10.0,	3.0
6,	V6,	34.0,	16.0,	2.0
7,	V7,	37.5,	7.5,	2.5
8,	V8,	48.0,	12.0,	2.0
9,	V9,	40.0,	10.0,	2.0
10,	V10,	10.0,	24.0,	2.0
11,	V11,	12.5,	22.5,	2.5
12,	V12,	32.0,	20.0,	2.0
13,	V13,	47.5,	25.5,	2.5
14,	V14,	42.0,	18.0,	2.0
15,	V15,	36.0,	33.0,	3.0
16,	V16,	42.5,	41.5,	2.5
17,	V17,	44.0,	30.0,	2.0
18,	V18,	48.0,	33.0,	3.0
19,	V19,	49.0,	33.0,	3.0
20,	V20,	27.5,	40.5,	2.5
21,	V21,	29.0,	44.0,	3.0
22,	V22,	45.0,	41.0,	3.0
23,	V23,	35.0,	40.0,	2.5
24,	V24,	40.0,	40.0,	3.0
