Name Position Velocity in48
id,	name,	x,	y,	velo,
0,	V0,	7.5,	0.0,	2.5
1,	V1,	22.0,	0.0,	3.0
2,	V2,	46.0,	2.0,	2.0
3,	V3,	36.0,	0.0,	2.0
4,	V4,	48.0,	0.0,	2.0
5,	V5,	6.0,	13.0,	3.0
6,	V6,	20.0,	10.0,	2.0
7,	V7,	37.5,	15.5,	2.5
8,	V8,	36.0,	10.0,	2.0
9,	V9,	46.0,	8.0,	2.0
10,	V10,	36.0,	30.0,	2.0
11,	V11,	37.5,	28.5,	2.5
12,	V12,	46.0,	22.0,	2.0
13,	V13,	37.5,	20.0,	2.5
14,	V14,	42.0,	22.0,	2.0
15,	V15,	12.0,	30.0,	3.0
16,	V16,	35.0,	38.0,	2.5
17,	V17,	46.0,	36.0,	2.0
18,	V18,	42.0,	33.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	7.5,	40.0,	2.5
21,	V21,	46.0,	49.0,	3.0
22,	V22,	40.0,	36.0,	3.0
23,	V23,	30.0,	40.0,	2.5
24,	V24,	40.0,	40.0,	3.0
