Name Position Velocity in8
id,	name,	x,	y,	velo,
0,	V0,	20.0,	0.0,	2.5
1,	V1,	29.0,	4.0,	3.0
2,	V2,	36.0,	0.0,	2.0
3,	V3,	46.0,	0.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	19.0,	14.0,	3.0
6,	V6,	26.0,	10.0,	2.0
7,	V7,	40.0,	10.0,	2.5
8,	V8,	46.0,	10.0,	2.0
9,	V9,	46.0,	10.0,	2.0
10,	V10,	16.0,	20.0,	2.0
11,	V11,	30.0,	20.0,	2.5
12,	V12,	36.0,	20.0,	2.0
13,	V13,	30.0,	20.0,	2.5
14,	V14,	46.0,	20.0,	2.0
15,	V15,	20.0,	35.0,	3.0
16,	V16,	30.0,	33.0,	2.5
17,	V17,	36.0,	30.0,	2.0
18,	V18,	30.0,	33.0,	3.0
19,	V19,	49.0,	27.0,	3.0
20,	V20,	20.0,	43.0,	2.5
21,	V21,	34.0,	40.0,	3.0
22,	V22,	40.0,	45.0,	3.0
23,	V23,	30.0,	40.0,	2.5
24,	V24,	49.0,	37.0,	3.0
