Name Position Velocity in143
id,	name,	x,	y,	velo,
0,	V0,	15.0,	0.0,	2.5
1,	V1,	26.0,	4.0,	3.0
2,	V2,	34.0,	0.0,	2.0
3,	V3,	44.0,	0.0,	2.0
4,	V4,	44.0,	0.0,	2.0
5,	V5,	30.0,	7.0,	3.0
6,	V6,	30.0,	14.0,	2.0
7,	V7,	30.0,	7.5,	2.5
8,	V8,	42.0,	12.0,	2.0
9,	V9,	44.0,	8.0,	2.0
10,	V10,	4.0,	22.0,	2.0
11,	V11,	47.5,	28.5,	2.5
12,	V12,	28.0,	20.0,	2.0
13,	V13,	40.0,	25.5,	2.5
14,	V14,	48.0,	22.0,	2.0
15,	V15,	30.0,	30.0,	3.0
16,	V16,	37.5,	36.0,	2.5
17,	V17,	40.0,	32.0,	2.0
18,	V18,	39.0,	33.0,	3.0
19,	V19,	40.0,	33.0,	3.0
20,	V20,	20.0,	40.5,	2.5
21,	V21,	20.0,	44.0,	3.0
22,	V22,	36.0,	41.0,	3.0
23,	V23,	47.5,	38.0,	2.5
24,	V24,	43.0,	40.0,	3.0
