Name Position Velocity in15
id,	name,	x,	y,	velo,
0,	V0,	35.0,	0.5,	2.5
1,	V1,	40.0,	0.0,	3.0
2,	V2,	48.0,	4.0,	2.0
3,	V3,	38.0,	0.0,	2.0
4,	V4,	48.0,	2.0,	2.0
5,	V5,	30.0,	10.0,	3.0
6,	V6,	40.0,	12.0,	2.0
7,	V7,	25.0,	12.5,	2.5
8,	V8,	38.0,	12.0,	2.0
9,	V9,	40.0,	10.0,	2.0
10,	V10,	30.0,	22.0,	2.0
11,	V11,	47.5,	20.0,	2.5
12,	V12,	48.0,	24.0,	2.0
13,	V13,	45.0,	17.5,	2.5
14,	V14,	48.0,	18.0,	2.0
15,	V15,	40.0,	37.0,	3.0
16,	V16,	45.0,	30.5,	2.5
17,	V17,	48.0,	34.0,	2.0
18,	V18,	46.0,	37.0,	3.0
19,	V19,	40.0,	27.0,	3.0
20,	V20,	32.5,	46.0,	2.5
21,	V21,	10.0,	40.0,	3.0
22,	V22,	26.0,	43.0,	3.0
23,	V23,	42.5,	43.0,	2.5
24,	V24,	40.0,	43.0,	3.0
