Name Position Velocity in75
id,	name,	x,	y,	velo,
0,	V0,	15.0,	8.0,	2.5
1,	V1,	19.0,	0.0,	3.0
2,	V2,	32.0,	2.0,	2.0
3,	V3,	40.0,	4.0,	2.0
4,	V4,	46.0,	0.0,	2.0
5,	V5,	18.0,	13.0,	3.0
6,	V6,	28.0,	12.0,	2.0
7,	V7,	35.0,	12.5,	2.5
8,	V8,	42.0,	12.0,	2.0
9,	V9,	44.0,	12.0,	2.0
10,	V10,	34.0,	26.0,	2.0
11,	V11,	15.0,	22.5,	2.5
12,	V12,	30.0,	22.0,	2.0
13,	V13,	35.0,	22.5,	2.5
14,	V14,	40.0,	22.0,	2.0
15,	V15,	26.0,	26.0,	3.0
16,	V16,	10.0,	32.5,	2.5
17,	V17,	36.0,	34.0,	2.0
18,	V18,	30.0,	27.0,	3.0
19,	V19,	49.0,	27.0,	3.0
20,	V20,	12.5,	43.0,	2.5
21,	V21,	26.0,	38.0,	3.0
22,	V22,	40.0,	45.0,	3.0
23,	V23,	47.5,	45.5,	2.5
24,	V24,	40.0,	40.0,	3.0
