Name Position Velocity in20
id,	name,	x,	y,	velo,
0,	V0,	45.0,	6.0,	2.5
1,	V1,	13.0,	0.0,	3.0
2,	V2,	26.0,	2.0,	2.0
3,	V3,	46.0,	4.0,	2.0
4,	V4,	48.0,	0.0,	2.0
5,	V5,	45.0,	10.0,	3.0
6,	V6,	48.0,	10.0,	2.0
7,	V7,	35.0,	18.0,	2.5
8,	V8,	48.0,	12.0,	2.0
9,	V9,	48.0,	12.0,	2.0
10,	V10,	38.0,	20.0,	2.0
11,	V11,	20.0,	23.0,	2.5
12,	V12,	28.0,	20.0,	2.0
13,	V13,	35.0,	22.5,	2.5
14,	V14,	46.0,	18.0,	2.0
15,	V15,	0.0,	30.0,	3.0
16,	V16,	15.0,	27.5,	2.5
17,	V17,	28.0,	30.0,	2.0
18,	V18,	36.0,	33.0,	3.0
19,	V19,	40.0,	27.0,	3.0
20,	V20,	42.5,	46.5,	2.5
21,	V21,	20.0,	44.0,	3.0
22,	V22,	36.0,	41.0,	3.0
23,	V23,	32.5,	42.5,	2.5
24,	V24,	40.0,	37.0,	3.0
