Name Position Velocity in142
id,	name,	x,	y,	velo,
0,	V0,	12.5,	0.0,	2.5
1,	V1,	23.0,	4.0,	3.0
2,	V2,	32.0,	0.0,	2.0
3,	V3,	42.0,	0.0,	2.0
4,	V4,	42.0,	0.0,	2.0
5,	V5,	29.0,	6.0,	3.0
6,	V6,	28.0,	12.0,	2.0
7,	V7,	27.5,	7.5,	2.5
8,	V8,	40.0,	12.0,	2.0
9,	V9,	42.0,	8.0,	2.0
10,	V10,	2.0,	22.0,	2.0
11,	V11,	45.0,	28.5,	2.5
12,	V12,	26.0,	20.0,	2.0
13,	V13,	40.0,	23.0,	2.5
14,	V14,	46.0,	22.0,	2.0
15,	V15,	28.0,	28.0,	3.0
16,	V16,	35.0,	36.0,	2.5
17,	V17,	38.0,	30.0,	2.0
18,	V18,	36.0,	33.0,	3.0
19,	V19,	40.0,	30.0,	3.0
20,	V20,	17.5,	40.5,	2.5
21,	V21,	20.0,	41.0,	3.0
22,	V22,	33.0,	41.0,	3.0
23,	V23,	45.0,	38.0,	2.5
24,	V24,	40.0,	40.0,	3.0
